seed,bits,h,budget_params,sep_nmse,comp_nmse,sep_val_acc,comp_val_acc,sep_pass,comp_pass,sep_code_bits,comp_code_bits,sep_scales,comp_scales,selected_sep,selected_comp,sep_test_acc,comp_test_acc
31005,32,2,512,0.729765885687194,0.43543639714650495,0.38148146867752075,0.6740740537643433,False,False,16384,16384,0,0,False,False,,
31005,32,4,1024,0.48158133974883643,0.12924321458579324,0.800000011920929,0.9518518447875977,False,False,32768,32768,0,0,False,False,,
31005,32,6,1536,0.26358042359598105,0.06471929054976208,0.8740741014480591,0.9555555582046509,False,False,49152,49152,0,0,False,False,,
31005,32,8,2048,0.12400863027883394,0.05003957789809341,0.9407407641410828,0.9555555582046509,False,False,65536,65536,0,0,False,False,,
31005,32,12,3072,0.05897163286547284,0.03811162005292647,0.9481481313705444,0.9592592716217041,False,True,98304,98304,0,0,False,True,,0.9711111187934875
31005,32,16,4096,0.04330326169165979,0.03257118487129689,0.9629629850387573,0.9777777791023254,True,True,131072,131072,0,0,True,False,0.9800000190734863,
31005,32,24,6144,0.029266421567857887,0.026515189377993617,0.9666666388511658,0.970370352268219,True,True,196608,196608,0,0,False,False,,
31006,32,2,512,0.7313947070468837,0.45514942239184025,0.45185184478759766,0.6222222447395325,False,False,16384,16384,0,0,False,False,,
31006,32,4,1024,0.5012896380948761,0.15286476809386748,0.7185184955596924,0.9185185432434082,False,False,32768,32768,0,0,False,False,,
31006,32,6,1536,0.28953118817088913,0.06949874756820999,0.8777777552604675,0.9592592716217041,False,True,49152,49152,0,0,False,True,,0.9666666388511658
31006,32,8,2048,0.15145750513364262,0.05296926723887556,0.9185185432434082,0.9666666388511658,False,True,65536,65536,0,0,False,False,,
31006,32,12,3072,0.0687268182186316,0.04003179861640714,0.9592592716217041,0.9666666388511658,True,True,98304,98304,0,0,True,False,0.9644444584846497,
31006,32,16,4096,0.051074457588239024,0.0359330208037189,0.970370352268219,0.970370352268219,True,True,131072,131072,0,0,False,False,,
31006,32,24,6144,0.03548293580113046,0.029532168991059597,0.9666666388511658,0.9740740656852722,True,True,196608,196608,0,0,False,False,,
31007,32,2,512,0.8077645509938243,0.46310099562272444,0.385185182094574,0.6851851940155029,False,False,16384,16384,0,0,False,False,,
31007,32,4,1024,0.517747985078756,0.1276305180686469,0.6777777671813965,0.9629629850387573,False,False,32768,32768,0,0,False,False,,
31007,32,6,1536,0.32487661109170146,0.0657649192683835,0.8888888955116272,0.9592592716217041,False,True,49152,49152,0,0,False,True,,0.9755555391311646
31007,32,8,2048,0.13954307073802621,0.0477590675181538,0.9518518447875977,0.9518518447875977,False,False,65536,65536,0,0,False,False,,
31007,32,12,3072,0.05772885172496523,0.03848697759941599,0.9592592716217041,0.9629629850387573,True,True,98304,98304,0,0,True,False,0.9777777791023254,
31007,32,16,4096,0.0457255832395211,0.034598526775550004,0.9740740656852722,0.970370352268219,True,True,131072,131072,0,0,False,False,,
31007,32,24,6144,0.03611645147655617,0.02836883050111034,0.9740740656852722,0.970370352268219,True,True,196608,196608,0,0,False,False,,
